SMILES
Cc1ccc(cc1)NC(=O)NC[C@H]2O[C@@H](CC(=O)N(C)Cc3ccccc3)[C@H](O)[C@@H]2O
Cc1ccc(cc1)NC(=O)NC[C@H]2O[C@@H](CC(=O)N3CCCC3)[C@H](O)[C@@H]2O
Cc1ccc(cc1)NC(=O)NC[C@H]2O[C@@H](CC(=O)N3CCOCC3)[C@H](O)[C@@H]2O
Cc1ccc(cc1)NC(=O)NC[C@H]2O[C@@H](CC(=O)NC(C)C)[C@H](O)[C@@H]2O
Cc1ccc(cc1)NC(=O)NC[C@H]2O[C@@H](CC(=O)NC3CC3)[C@H](O)[C@@H]2O
Cc1ccc(cc1)NC(=O)NC[C@H]2O[C@@H](CC(=O)NCCN(C)C)[C@H](O)[C@@H]2O
Cc1ccc(cc1)NC(=O)NC[C@H]2O[C@@H](CC(=O)NCCN3CCOCC3)[C@H](O)[C@@H]2O
Cc1ccc(cc1)NC(=O)N[C@@H]2CNCC[C@H]2O
Cc1ccc(cc1)NC(=O)[C@@H](O)[C@H](O)C(=O)O
Cc1ccc(cc1)NC(=O)[C@H](O)[C@@H](O)C(=O)O
Cc1ccc(cc1)NC2OC(CO)C(O)C(O)C2O
Cc1ccc(cc1)NC2OCC(O)C(O)C2O
Cc1ccc(cc1)NC[C@@]2(O)OC[C@@H](O)[C@@H](O)[C@@H]2O
Cc1ccc(cc1)N[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O
Cc1ccc(cc1)Nc2nc(ncc2C(N)=O)N[C@@H]3CCOC[C@@H]3N
Cc1ccc(cc1)OC(C)(C)C(=O)N2CCC3(CC2)OCC[C@@](C)(O)[C@@H]3O
Cc1ccc(cc1)OC(C)(C)C(=O)N[C@@H]2CCOC[C@H]2OCCN(C)C
Cc1ccc(cc1)OC2CC(OC2Oc3ccc(C)cc3)SC4=NC(=Cc5cccs5)C(=O)N4c6ccccc6
Cc1ccc(cc1)OC2OC(CO)C(O)C(O)C2O
Cc1ccc(cc1)OC2OCC(O)C(O)C2O
Cc1ccc(cc1)OC2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2S
Cc1ccc(cc1)OC2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2S
Cc1ccc(cc1)OCC(=O)N2CCC3(CC2)C[C@@H](O)[C@@H](O)CO3
Cc1ccc(cc1)OCC(=O)N2CCN(CC2)[C@@H]3COC[C@@H](O)[C@H]3O
Cc1ccc(cc1)OCC(=O)N[C@@H]2CCOC[C@H]2OCc3ccccc3
Cc1ccc(cc1)OCC(=O)N[C@@H]2CCOC[C@H]2OCc3ccccn3
Cc1ccc(cc1)OCC(=O)N[C@@H]2CCOC[C@H]2OCc3cscn3
Cc1ccc(cc1)OCCS(=O)(=O)N[C@H]2CNCC[C@H]2O
Cc1ccc(cc1)OCc2occc2C(=O)N[C@H]3COC[C@@H]3O
Cc1ccc(cc1)O[C@@H]2COC[C@H]2O
Cc1ccc(cc1)O[C@@H]2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O
Cc1ccc(cc1)S(=O)(=O)CCC(=O)N[C@@H]2COCC[C@@H]2OCC3CC3
Cc1ccc(cc1)S(=O)(=O)CCC(=O)N[C@@H]2COCC[C@@H]2OCCO
Cc1ccc(cc1)S(=O)(=O)N2CCC3(CC2)OCC[C@@](C)(O)[C@@H]3O
Cc1ccc(cc1)S(=O)(=O)NC[C@@H]2COC[C@@H](O)[C@H]2O
Cc1ccc(cc1)S(=O)(=O)NC[C@H]2OC[C@@H](NC(C)C)[C@@H]2O
Cc1ccc(cc1)S(=O)(=O)NC[C@H]2OC[C@@H](NC3CCC(F)(F)CC3)[C@@H]2O
Cc1ccc(cc1)S(=O)(=O)NC[C@H]2OC[C@@H](NC3CCC3)[C@@H]2O
Cc1ccc(cc1)S(=O)(=O)NC[C@H]2OC[C@@H](NC3CCCC3)[C@@H]2O
Cc1ccc(cc1)S(=O)(=O)NC[C@H]2OC[C@@H](NC3CCCCC3)[C@@H]2O
Cc1ccc(cc1)S(=O)(=O)NC[C@H]2OC[C@@H](NC3CCN(C)CC3)[C@@H]2O
Cc1ccc(cc1)S(=O)(=O)NC[C@H]2OC[C@@H](NC3CCNCC3)[C@@H]2O
Cc1ccc(cc1)S(=O)(=O)NC[C@H]2OC[C@@H](NC3CCOCC3)[C@@H]2O
Cc1ccc(cc1)S(=O)(=O)NC[C@H]2OC[C@@H](NC3COC3)[C@@H]2O
Cc1ccc(cc1)S(=O)(=O)NC[C@H]2OC[C@@H](NCC(C)(C)C)[C@@H]2O
Cc1ccc(cc1)S(=O)(=O)NC[C@H]2OC[C@@H](NCC3CC3)[C@@H]2O
Cc1ccc(cc1)S(=O)(=O)NC[C@H]2OC[C@@H](NCc3ccc(F)cc3)[C@@H]2O
Cc1ccc(cc1)S(=O)(=O)NC[C@H]2OC[C@@H](NCc3ccc(cc3)C(=O)O)[C@@H]2O
Cc1ccc(cc1)S(=O)(=O)NC[C@H]2OC[C@@H](NCc3ccc(cc3)S(C)(=O)=O)[C@@H]2O
Cc1ccc(cc1)S(=O)(=O)NC[C@H]2OC[C@@H](NCc3cccc(C#N)c3)[C@@H]2O
Cc1ccc(cc1)S(=O)(=O)NC[C@H]2OC[C@@H](NCc3ccccc3)[C@@H]2O
Cc1ccc(cc1)S(=O)(=O)NC[C@H]2OC[C@@H](NCc3ccccc3F)[C@@H]2O
Cc1ccc(cc1)S(=O)(=O)NC[C@H]2OC[C@@H](NCc3ccccc3O)[C@@H]2O
Cc1ccc(cc1)S(=O)(=O)NC[C@H]2OC[C@@H](NCc3ccccn3)[C@@H]2O
Cc1ccc(cc1)S(=O)(=O)NC[C@H]2OC[C@@H](NCc3cccnc3)[C@@H]2O
Cc1ccc(cc1)S(=O)(=O)NC[C@H]2OC[C@@H](NCc3cccs3)[C@@H]2O
Cc1ccc(cc1)S(=O)(=O)NC[C@H]2OC[C@@H](NCc3ccncc3)[C@@H]2O
Cc1ccc(cc1)S(=O)(=O)NC[C@H]2OC[C@@H](NCc3cnc[nH]3)[C@@H]2O
Cc1ccc(cc1)S(=O)(=O)NC[C@H]2OC[C@@H](NCc3ncc[nH]3)[C@@H]2O
Cc1ccc(cc1)S(=O)(=O)NC[C@H]2OC[C@@H](NCc3nccn3C)[C@@H]2O
Cc1ccc(cc1)S(=O)(=O)NC[C@H]2O[C@@H](CC(=O)N3CCN(CC3)c4ccccn4)[C@H](O)[C@@H]2O
Cc1ccc(cc1)S(=O)(=O)NC[C@H]2O[C@@H](CC(=O)N3CCOCC3)[C@H](O)[C@@H]2O
Cc1ccc(cc1)S(=O)(=O)NC[C@H]2O[C@@H](CC(=O)N3CCc4ccccc34)[C@H](O)[C@@H]2O
Cc1ccc(cc1)S(=O)(=O)NC[C@H]2O[C@@H](CC(=O)NCCN(C)C)[C@H](O)[C@@H]2O
Cc1ccc(cc1)S(=O)(=O)NC[C@H]2O[C@@H](CC(=O)NCCN3CCOCC3)[C@H](O)[C@@H]2O
Cc1ccc(cc1)S(=O)(=O)NC[C@H]2O[C@@H](CC(=O)NCc3ccc(F)cc3)[C@H](O)[C@@H]2O
Cc1ccc(cc1)S(=O)(=O)NC[C@H]2O[C@@H](CC(=O)Nc3ccccc3)[C@H](O)[C@@H]2O
Cc1ccc(cc1)S(=O)(=O)NC[C@H]2O[C@@H](CO)[C@@H](O)[C@H]2N(C)CCc3ccccc3
Cc1ccc(cc1)S(=O)(=O)NC[C@H]2O[C@@H](CO)[C@@H](O)[C@H]2N(C)CCc3ccccn3
Cc1ccc(cc1)S(=O)(=O)NC[C@H]2O[C@@H](CO)[C@@H](O)[C@H]2N(C)Cc3ccccc3
Cc1ccc(cc1)S(=O)(=O)NC[C@H]2O[C@@H](CO)[C@@H](O)[C@H]2N3CCC(C)CC3
Cc1ccc(cc1)S(=O)(=O)NC[C@H]2O[C@@H](CO)[C@@H](O)[C@H]2N3CCCC3
Cc1ccc(cc1)S(=O)(=O)NC[C@H]2O[C@@H](CO)[C@@H](O)[C@H]2N3CCN(CC3)c4ccc(F)cc4
Cc1ccc(cc1)S(=O)(=O)NC[C@H]2O[C@@H](CO)[C@@H](O)[C@H]2N3CCN(CC3)c4cccc(c4)C(F)(F)F
Cc1ccc(cc1)S(=O)(=O)NC[C@H]2O[C@@H](CO)[C@@H](O)[C@H]2N3CCN(CC3)c4ccccc4
Cc1ccc(cc1)S(=O)(=O)NC[C@H]2O[C@@H](CO)[C@@H](O)[C@H]2N3CCN(CC3)c4ccccn4
Cc1ccc(cc1)S(=O)(=O)NC[C@H]2O[C@@H](CO)[C@@H](O)[C@H]2N3CCN(CC3)c4ncccn4
Cc1ccc(cc1)S(=O)(=O)NC[C@H]2O[C@@H](CO)[C@@H](O)[C@H]2N3CCOCC3
Cc1ccc(cc1)S(=O)(=O)N[C@@H]2CCOC[C@H]2OCC(=O)O
Cc1ccc(cc1)S(=O)(=O)N[C@@H]2COCC[C@@H]2OCc3c(C)noc3C
Cc1ccc(cc1)S(=O)(=O)N[C@@H]2[C@@H](O)CO[C@@H]2Cn3cc(nn3)C(C)(C)C
Cc1ccc(cc1)S(=O)(=O)N[C@@H]2[C@@H](O)CO[C@@H]2Cn3cc(nn3)C4CC4
Cc1ccc(cc1)S(=O)(=O)N[C@H]2CO[C@@H](CN3CCC(F)(F)CC3)[C@@H]2O
Cc1ccc(cc1)S(=O)(=O)N[C@H]2CO[C@@H](CN3CCN(C)CC3)[C@@H]2O
Cc1ccc(cc1)S(=O)(=O)N[C@H]2CO[C@@H](CN3CCN(CC3)c4cccc(c4)C(F)(F)F)[C@@H]2O
Cc1ccc(cc1)S(=O)(=O)N[C@H]2CO[C@@H](CN3CCOCC3)[C@@H]2O
Cc1ccc(cc1)S(=O)(=O)Nc2ccc(cc2)OC3OC(CO)C(O)C(O)C3O
Cc1ccc(cc1)S(=O)(=O)OC2C(O)C(CO)OC2n3ccc(=O)[nH]c3=O
Cc1ccc(cc1)S(=O)(=O)OC2C(O)C(NC(C)c3ccccc3)C4COC2O4
Cc1ccc(cc1)S(=O)(=O)OC2C(O)[C@@H](C3CO[C@@H]2O3)N4CCOCC4
Cc1ccc(cc1)S(=O)(=O)OC2C(O)[C@H](NCCCN3CCOCC3)C4CO[C@@H]2O4
Cc1ccc(cc1)S(=O)(=O)OC2[C@@H](O)[C@H](NC(C)C)C3CO[C@@H]2O3
Cc1ccc(cc1)S(=O)(=O)OC2[C@@H](O)[C@H](NC(C)c3ccccc3)C4CO[C@@H]2O4
Cc1ccc(cc1)S(=O)(=O)OCC2CCC(O)CO2
Cc1ccc(cc1)S(=O)(=O)OCC2OC(CC2O)n3cnc4c(=O)[nH]c(nc34)NC(=O)c5ccccc5
Cc1ccc(cc1)S(=O)(=O)OC[C@@H]2CC[C@H](COS(=O)(=O)c3ccc(C)cc3)O2
Cc1ccc(cc1)S(=O)(=O)OC[C@@H]2O[C@@]3(COS(=O)(=O)c4ccc(C)cc4)OC(C)(C)O[C@H]3[C@@H]2O
Cc1ccc(cc1)S(=O)(=O)OC[C@H]2O[C@@H]3OC(C)(C)O[C@@H]3[C@H]2O
